period,source,wave,question_text,answer_text,demo_category,demo_value,percentage,n_size
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ קשת 12,כללי,סהכ,11.86,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ קשת 12,כללי,סהכ,21.79,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ קשת 12,כללי,סהכ,7.04,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ קשת 12,כללי,סהכ,0,
סוף שבוע,שילוב,גל 17 במאי,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,כללי,סהכ,3.74,
סוף שבוע,שילוב,גל 31 במאי,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,כללי,סהכ,5.32,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,כללי,סהכ,4.54,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,מגדר,גברים,4.24,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,מגדר,נשים,4.86,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,גיל,18-29,3.52,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,גיל,30-49,3.7,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,גיל,50+,6.05,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,השכלה,נמוכה,9.18,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,השכלה,בינונית,5.08,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,השכלה,גבוהה,3.69,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,הכנסה,מתחת לממוצע,5.35,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,הכנסה,ממוצעת,6.14,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,הכנסה,מעל לממוצע,2.3,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,דת,חילוני,5.45,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,דת,מסורתי,5.48,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,דת,דתי,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,דת,חרדי,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,מחוז,ירושלים,5.56,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,מחוז,צפון,8.24,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,מחוז,חיפה,4.72,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,מחוז,מרכז,3.28,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,מחוז,תל אביב,5.79,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,מחוז,דרום,2.92,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,מחוז,"יו""ש",2.33,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,כללי,סהכ,5.31,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,כללי,סהכ,7.89,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,כללי,סהכ,2.24,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,כללי,סהכ,6.09,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,כללי,סהכ,4.76,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,כללי,סהכ,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,כללי,סהכ,3.39,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,כללי,סהכ,2.56,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,כללי,סהכ,1.41,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ רשת 13,כללי,סהכ,0,
סוף שבוע,שילוב,גל 17 במאי,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,כללי,סהכ,0,
סוף שבוע,שילוב,גל 31 במאי,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,כללי,סהכ,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,כללי,סהכ,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,מגדר,גברים,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,מגדר,נשים,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,גיל,18-29,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,גיל,30-49,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,גיל,50+,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,השכלה,נמוכה,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,השכלה,בינונית,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,השכלה,גבוהה,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,הכנסה,מתחת לממוצע,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,הכנסה,ממוצעת,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,הכנסה,מעל לממוצע,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,דת,חילוני,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,דת,מסורתי,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,דת,דתי,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,דת,חרדי,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,מחוז,ירושלים,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,מחוז,צפון,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,מחוז,חיפה,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,מחוז,מרכז,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,מחוז,תל אביב,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,מחוז,דרום,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,מחוז,"יו""ש",0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,כללי,סהכ,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,כללי,סהכ,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,כללי,סהכ,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,כללי,סהכ,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,כללי,סהכ,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,כללי,סהכ,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,כללי,סהכ,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,כללי,סהכ,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,כללי,סהכ,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ עכשיו 14,כללי,סהכ,0,
סוף שבוע,שילוב,גל 17 במאי,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),כללי,סהכ,3.96,
סוף שבוע,שילוב,גל 31 במאי,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),כללי,סהכ,4.26,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),כללי,סהכ,4.11,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),מגדר,גברים,5.08,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),מגדר,נשים,3.09,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),גיל,18-29,4.85,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),גיל,30-49,2.28,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),גיל,50+,5.48,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),השכלה,נמוכה,5.1,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),השכלה,בינונית,3.95,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),השכלה,גבוהה,4,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),הכנסה,מתחת לממוצע,5.69,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),הכנסה,ממוצעת,4.39,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),הכנסה,מעל לממוצע,2.95,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),דת,חילוני,4.36,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),דת,מסורתי,5.48,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),דת,דתי,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),דת,חרדי,2.56,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),מחוז,ירושלים,4.44,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),מחוז,צפון,7.06,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),מחוז,חיפה,1.89,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),מחוז,מרכז,5.47,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),מחוז,תל אביב,3.68,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),מחוז,דרום,2.19,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),מחוז,"יו""ש",2.33,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),כללי,סהכ,6.28,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),כללי,סהכ,6.32,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),כללי,סהכ,2.24,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),כללי,סהכ,4.35,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),כללי,סהכ,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שישי 18:00-20:00,ערוץ i24news (אפיק 15),כללי,סהכ,0,
